ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-08-30T16:26:42Z,android,166744,IN,223.233.78.72,Pretty Savage,BLACKPINK,THE ALBUM,spotify:track:28tufPkTcXmdNqTvi9hsoG,,,,,,,,clickrow,endplay,True,True,False,1693412634,False
2023-08-30T16:29:24Z,android,162441,IN,223.233.78.72,Pink Venom,BLACKPINK,Pink Venom,spotify:track:7EyhPjrJzjx0fk2i7vUJCS,,,,,,,,clickrow,endplay,True,True,False,1693412802,False
2023-08-30T16:31:21Z,android,115708,IN,106.194.115.125,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,spotify:track:69BIczdH6QMnFx7dsSssN8,,,,,,,,clickrow,logout,True,False,False,1693412965,False
2023-08-30T17:28:52Z,android,15545,IN,106.194.115.125,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,spotify:track:69BIczdH6QMnFx7dsSssN8,,,,,,,,appload,logout,True,False,False,1693416515,False
2023-08-30T17:34:51Z,android,5855,IN,106.194.115.125,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,spotify:track:69BIczdH6QMnFx7dsSssN8,,,,,,,,appload,endplay,True,True,False,1693416846,False
2023-08-30T17:40:54Z,android,363658,IN,106.194.115.125,Khuda Aur Mohabbat (Original Score),Rahat Fateh Ali Khan,Khuda Aur Mohabbat (Original Score),spotify:track:7r0vc8YhfpwvAwUR4oqqXe,,,,,,,,clickrow,endplay,True,True,False,1693416892,False
2023-08-30T17:48:16Z,android,18101,IN,106.194.115.125,Lehanga,Jass Manak,Lehanga,spotify:track:1E6EwZziD55AK437Ra0b99,,,,,,,,trackdone,endplay,False,True,False,1693417256,False
2023-08-30T17:51:44Z,android,207309,IN,106.194.115.125,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,,,,,clickrow,endplay,True,True,False,1693417697,False
2023-08-30T17:55:16Z,android,212773,IN,106.194.115.125,Alag Aasmaan,Anuv Jain,Alag Aasmaan,spotify:track:74kCarkFBzXYXNkkYJIsG0,,,,,,,,trackdone,trackdone,False,False,False,1693417905,False
2023-08-30T17:58:12Z,android,174285,IN,106.194.115.125,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,trackdone,trackdone,False,False,False,1693418118,False
2023-08-30T17:59:36Z,android,82351,IN,223.228.211.105,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,,,,,trackdone,logout,False,False,False,1693418293,False
2023-08-31T16:40:27Z,android,14557,IN,223.233.78.72,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,,,,,appload,endplay,False,True,False,1693500013,False
2023-08-31T16:43:05Z,android,158447,IN,223.233.78.72,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,,,,,clickrow,endplay,True,True,False,1693500028,False
2023-08-31T16:54:21Z,android,73775,IN,223.228.211.112,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,trackdone,logout,False,False,False,1693500186,False
2023-08-31T17:10:43Z,android,5571,IN,223.228.211.112,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,appload,endplay,False,True,False,1693501838,False
2023-08-31T17:16:46Z,android,363658,IN,223.228.211.112,Khuda Aur Mohabbat (Original Score),Rahat Fateh Ali Khan,Khuda Aur Mohabbat (Original Score),spotify:track:7r0vc8YhfpwvAwUR4oqqXe,,,,,,,,clickrow,endplay,True,True,False,1693501844,False
2023-08-31T17:21:07Z,android,260377,IN,223.228.211.112,Pehli Si Muhabbat (Original Motion Picture Soundtrack),Ali Zafar,Pehli Si Muhabbat (Original Motion Picture Soundtrack),spotify:track:6okXGyZjrasNITqJbkgcEa,,,,,,,,trackdone,trackdone,False,False,False,1693502208,False
2023-08-31T17:23:57Z,android,168914,IN,223.228.211.112,Ehd E Wafa,Rahat Fateh Ali Khan,Ehd E Wafa,spotify:track:4IerKuhlhshkAlK4XmKFy3,,,,,,,,trackdone,endplay,False,True,False,1693502468,False
2023-08-31T17:26:31Z,android,154091,IN,223.228.211.112,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,clickrow,endplay,True,True,False,1693502638,False
2023-08-31T17:27:00Z,android,27852,IN,223.228.211.112,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,trackdone,endplay,False,True,False,1693502793,False
2023-08-31T17:29:25Z,android,144485,IN,223.228.211.112,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,clickrow,endplay,True,True,False,1693502821,False
2023-08-31T17:29:33Z,android,1446,IN,223.228.211.112,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693502972,False
2023-08-31T17:29:34Z,android,752,IN,223.228.211.112,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693502974,False
2023-08-31T17:29:40Z,android,6474,IN,223.228.211.112,Side By Side,Aditya Rikhari,Side By Side,spotify:track:1lVfALSCpk9fyaQOI2CQFs,,,,,,,,fwdbtn,endplay,False,True,False,1693502974,False
2023-08-31T17:32:59Z,android,199122,IN,223.228.211.112,Pretty Savage,BLACKPINK,THE ALBUM,spotify:track:28tufPkTcXmdNqTvi9hsoG,,,,,,,,clickrow,endplay,True,True,False,1693502981,False
2023-08-31T17:35:34Z,android,154786,IN,223.228.211.112,Wasabi,Little Mix,LM5 (Deluxe),spotify:track:7IOuCLt770D8v0u3SVaDeI,,,,,,,,trackdone,trackdone,False,False,False,1693503181,False
2023-08-31T19:36:26Z,android,174930,IN,223.233.78.72,Typa Girl,BLACKPINK,BORN PINK,spotify:track:3BHR1mJOqn2UZyq98YKPgd,,,,,,,,trackdone,logout,False,False,False,1693503335,False
2023-09-01T03:08:33Z,windows,192596,IN,223.233.78.72,21st Century Girl,BTS,Wings,spotify:track:52d5NT69mkmr6WzvQJ9vHr,,,,,,,,fwdbtn,trackdone,True,False,False,1693537459,False
2023-09-01T03:12:30Z,windows,237767,IN,223.233.78.72,Super Hot,PRODUCE 101,PRODUCE 101 - FINAL,spotify:track:22PPMEfwr3mWabdl9Kg3yM,,,,,,,,trackdone,trackdone,True,False,False,1693537651,False
2023-09-01T03:16:31Z,windows,240020,IN,223.233.78.72,Dope,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,,,,,,,,trackdone,trackdone,True,False,False,1693537890,False
2023-09-01T06:56:26Z,windows,43744,IN,223.233.78.72,CLAP,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",spotify:track:19t5GSN3XsLB7UOsZD8Fwv,,,,,,,,trackdone,logout,True,False,False,1693538130,False
2023-09-01T14:41:53Z,windows,446470,IN,223.233.78.72,Khuda Aur Mohabbat (Original Score),Rahat Fateh Ali Khan,Khuda Aur Mohabbat (Original Score),spotify:track:7r0vc8YhfpwvAwUR4oqqXe,,,,,,,,playbtn,trackdone,True,False,False,1693575893,False
2023-09-01T14:46:14Z,windows,236896,IN,223.233.78.72,Tere Naal - Aye Musht-E-Khaak (Original Score),Asim Azhar,Tere Naal - Aye Musht-E-Khaak (Original Score),spotify:track:58yladAk38qWf2CccQzgEt,,,,,,,,trackdone,trackdone,False,False,False,1693579273,False
2023-09-01T15:57:48Z,windows,111557,IN,223.233.78.72,"Rishte Naate - From ""De Dana Dan""",Rahat Fateh Ali Khan,Tera Mera Saath Ho,spotify:track:6alUOXeJ3T6vi8dkN8QSbi,,,,,,,,trackdone,remote,False,False,False,1693579510,False
2023-09-01T15:57:52Z,android,4594,IN,223.233.78.72,Typa Girl,BLACKPINK,BORN PINK,spotify:track:3BHR1mJOqn2UZyq98YKPgd,,,,,,,,appload,trackdone,False,False,False,1693583867,False
2023-09-01T15:57:58Z,android,5566,IN,223.233.78.72,Walls Could Talk,Halsey,hopeless fountain kingdom,spotify:track:5ln5yQdUywVbf8HhFsOcd6,,,,,,,,trackdone,endplay,False,True,False,1693583872,False
2023-09-01T16:01:12Z,android,194653,IN,223.233.78.72,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,,,,,clickrow,endplay,True,True,False,1693583879,False
2023-09-01T16:01:15Z,android,1624,IN,223.233.78.72,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,trackdone,fwdbtn,False,True,False,1693584073,False
2023-09-01T16:01:15Z,android,0,IN,223.233.78.72,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693584075,False
2023-09-01T16:05:45Z,android,270000,IN,223.233.78.72,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,,,,,fwdbtn,trackdone,False,False,False,1693584076,False
2023-09-01T16:05:56Z,android,9130,IN,223.233.78.72,Lehanga,Jass Manak,Lehanga,spotify:track:1E6EwZziD55AK437Ra0b99,,,,,,,,trackdone,fwdbtn,False,True,False,1693584345,False
2023-09-01T16:05:58Z,android,1431,IN,223.233.78.72,Kho Gaye,Taaruk Raina,Mismatched: Season 2 (Soundtrack from the Netflix Series),spotify:track:2QophXhN2Ls2URfoPmiviC,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693584356,False
2023-09-01T16:05:59Z,android,1858,IN,223.233.78.72,Asal Mein,Darshan Raval,Asal Mein,spotify:track:0rMeOAvbQZ2RTG4B6L1M4p,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693584357,False
2023-09-01T16:09:12Z,android,193297,IN,223.233.78.72,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693584360,False
2023-09-01T16:09:15Z,android,2636,IN,223.233.78.72,Teri Ho Na Saki,King,Shayad Woh Sune,spotify:track:4wr3QwOxLqh4uBlHKhtTlx,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693584553,False
2023-09-01T16:09:23Z,android,5252,IN,223.233.78.72,Tang Mujhko,Arjun Kanungo,Tang Mujhko,spotify:track:4mjX6eCoT4aXfDwNj4eDSh,,,,,,,,fwdbtn,endplay,False,True,False,1693584556,False
2023-09-01T16:09:24Z,android,1566,IN,223.233.78.72,Tere Bin - Original Score,Shani Arshad,Tere Bin,spotify:track:1iX9UJjH4Fwjjyj2J8gzMC,,,,,,,,clickrow,endplay,True,True,False,1693584563,False
2023-09-01T16:09:34Z,android,8980,IN,223.233.78.72,Khuda Aur Mohabbat (Original Score),Rahat Fateh Ali Khan,Khuda Aur Mohabbat (Original Score),spotify:track:7r0vc8YhfpwvAwUR4oqqXe,,,,,,,,clickrow,endplay,True,True,False,1693584565,False
2023-09-01T16:12:46Z,android,193693,IN,223.233.78.72,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,clickrow,endplay,True,True,False,1693584574,False
2023-09-01T16:12:54Z,android,2084,IN,223.233.78.72,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,trackdone,fwdbtn,False,True,False,1693584772,False
2023-09-01T16:13:18Z,android,23931,IN,223.233.78.72,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,fwdbtn,endplay,False,True,False,1693584774,False
2023-09-01T16:17:10Z,android,222586,IN,223.233.78.72,"Kar Ke Dil Tere Hawalay - From ""Fairy Tale""",Sibtain Khalid,Kar Ke Dil Tere Hawalay,spotify:track:4KwGD1dPoccvJdbLusgyYB,,,,,,,,clickrow,endplay,True,True,False,1693584799,False
2023-09-01T16:17:28Z,android,16155,IN,223.233.78.72,Chupke Chupke - Original Soundtrack,Ali Zafar,Chupke Chupke,spotify:track:7Eb3XJCYVMh1N5KZ70gaCY,,,,,,,,trackdone,fwdbtn,False,True,False,1693585031,False
2023-09-01T16:17:30Z,android,1796,IN,223.233.78.72,Suno Chanda - Original Soundtrack,Farhan Saeed,Suno Chanda,spotify:track:2w2sQgvmP4o0cbVmsvi3QG,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693585048,False
2023-09-01T16:21:10Z,android,220659,IN,223.233.78.72,"Tu Ibtida - From ""Muhabbat Gumshuda Meri""",Sibte Hassan,Tu Ibtida,spotify:track:0seC1xbsuj1XLoWyFNh9xN,,,,,,,,fwdbtn,trackdone,False,False,False,1693585050,False
2023-09-01T16:21:15Z,android,3445,IN,223.233.78.72,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,trackdone,fwdbtn,False,True,False,1693585270,False
2023-09-01T16:25:11Z,android,236896,IN,223.233.78.72,Tere Naal - Aye Musht-E-Khaak (Original Score),Asim Azhar,Tere Naal - Aye Musht-E-Khaak (Original Score),spotify:track:58yladAk38qWf2CccQzgEt,,,,,,,,fwdbtn,trackdone,False,False,False,1693585275,False
2023-09-01T16:25:21Z,android,8078,IN,223.233.78.72,Mere Humsafar (Original Score) [Female Version],Yashal Shahid,Mere Humsafar (Original Score) [Female Version],spotify:track:4BoFJMLSO3ZoD48KgnslSe,,,,,,,,trackdone,fwdbtn,False,True,False,1693585511,False
2023-09-01T16:25:21Z,android,1145,IN,223.233.78.72,Hum Tum,Ali Zafar,Hum Tum,spotify:track:75tHfRV8LjeklQNiAaTYz5,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693585521,False
2023-09-01T16:25:32Z,android,9570,IN,223.233.78.72,Kahani Suno 2.0,Kaifi Khalil,Kahani Suno 2.0,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,,,,,,,,fwdbtn,endplay,False,True,False,1693585522,False
2023-09-01T16:29:58Z,android,158403,IN,223.233.78.72,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,spotify:track:69BIczdH6QMnFx7dsSssN8,,,,,,,,clickrow,logout,True,False,False,1693585532,False
2023-09-01T17:16:27Z,android,1160,IN,223.233.78.72,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,spotify:track:69BIczdH6QMnFx7dsSssN8,,,,,,,,appload,endplay,True,True,False,1693588581,False
2023-09-01T17:21:59Z,android,331952,IN,223.233.78.72,Tere Bin - Original Score,Shani Arshad,Tere Bin,spotify:track:1iX9UJjH4Fwjjyj2J8gzMC,,,,,,,,clickrow,endplay,True,True,False,1693588587,False
2023-09-01T17:22:11Z,android,11607,IN,223.228.195.124,Chupke Chupke - Original Soundtrack,Ali Zafar,Chupke Chupke,spotify:track:7Eb3XJCYVMh1N5KZ70gaCY,,,,,,,,trackdone,fwdbtn,False,True,False,1693588919,False
2023-09-01T17:41:23Z,android,6320,IN,223.233.78.72,Suno Chanda - Original Soundtrack,Farhan Saeed,Suno Chanda,spotify:track:2w2sQgvmP4o0cbVmsvi3QG,,,,,,,,fwdbtn,logout,False,False,False,1693588932,False
2023-09-02T15:44:14Z,android,1540,IN,223.233.78.72,Suno Chanda - Original Soundtrack,Farhan Saeed,Suno Chanda,spotify:track:2w2sQgvmP4o0cbVmsvi3QG,,,,,,,,appload,endplay,False,True,False,1693669097,False
2023-09-02T15:49:48Z,android,321613,IN,223.233.78.72,Saware,Pritam,Phantom,spotify:track:1juJ3mwsFerctbngtK42G4,,,,,,,,clickrow,endplay,True,True,False,1693669469,False
2023-09-02T15:52:42Z,android,174285,IN,223.233.78.72,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,trackdone,trackdone,False,False,False,1693669791,False
2023-09-02T15:52:43Z,android,0,IN,223.233.78.72,Kho Gaye,Taaruk Raina,Mismatched: Season 2 (Soundtrack from the Netflix Series),spotify:track:2QophXhN2Ls2URfoPmiviC,,,,,,,,trackdone,endplay,False,True,False,1693669965,False
2023-09-02T15:55:54Z,android,189841,IN,223.233.78.72,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,,,,,clickrow,endplay,True,True,False,1693669965,False
2023-09-02T15:56:03Z,android,8188,IN,223.233.78.72,Flaws,Munawar Faruqui,Flaws,spotify:track:69vzCztjGCAKIVoMr8gMwp,,,,,,,,fwdbtn,endplay,False,True,False,1693670157,False
2023-09-02T15:58:27Z,android,144343,IN,223.233.78.72,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,clickrow,endplay,True,True,False,1693670166,False
2023-09-02T15:58:29Z,android,2151,IN,223.233.78.72,Pretty Savage,BLACKPINK,THE ALBUM,spotify:track:28tufPkTcXmdNqTvi9hsoG,,,,,,,,clickrow,endplay,True,True,False,1693670310,False
2023-09-02T15:58:36Z,android,6246,IN,223.233.78.72,Pink Venom,BLACKPINK,Pink Venom,spotify:track:7EyhPjrJzjx0fk2i7vUJCS,,,,,,,,clickrow,endplay,True,True,False,1693670312,False
2023-09-02T15:59:37Z,android,60580,IN,223.233.78.72,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,,,,,clickrow,endplay,True,True,False,1693670319,False
2023-09-02T16:02:20Z,android,163448,IN,223.233.78.72,DIN TE RAAT,Fukra Insaan,DIN TE RAAT,spotify:track:7ijIj0jqCaXS0Y76cS4hGG,,,,,,,,clickrow,endplay,True,True,False,1693670380,False
2023-09-02T16:02:38Z,android,15976,IN,223.233.78.72,TUM MERE 2,Fukra Insaan,TUM MERE 2,spotify:track:3fYlMVGktC2ndxQxf476fm,,,,,,,,trackdone,fwdbtn,False,True,False,1693670543,False
2023-09-02T16:02:47Z,android,9129,IN,223.233.78.72,Kaise Hua - LOFI,Amit Roy Roy,Kaise Hua,spotify:track:3kFHuWwfElyXNVJ9yQwvgb,,,,,,,,fwdbtn,endplay,False,True,False,1693670560,False
2023-09-02T16:05:09Z,android,141980,IN,223.233.78.72,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,,,,,clickrow,endplay,True,True,False,1693670569,False
2023-09-02T16:06:23Z,android,73880,IN,223.233.71.238,A miracle 3days ago,Moon Byul,The Present,spotify:track:5qKVSthaAAitawItqZjJpI,,,,,,,,clickrow,logout,True,False,False,1693670712,False
2023-09-02T16:56:04Z,windows,226053,IN,223.233.78.72,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,,,,,playbtn,trackdone,True,False,False,1693673474,False
2023-09-02T17:01:00Z,windows,270000,IN,223.233.78.72,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,,,,,trackdone,trackdone,False,False,False,1693673725,False
2023-09-02T17:02:09Z,windows,67105,IN,223.233.78.72,Tere Sath Mein,Ajit Kale,Tere Sath Mein,spotify:track:0xtPojtH8EAgLOP7J6vTV1,,,,,,,,trackdone,trackdone,False,False,False,1693673996,False
2023-09-02T17:05:36Z,windows,207309,IN,223.233.78.72,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,,,,,trackdone,trackdone,False,False,False,1693674064,False
2023-09-02T17:06:12Z,windows,7099,IN,223.233.78.72,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,trackdone,fwdbtn,False,True,False,1693674298,False
2023-09-02T17:06:18Z,windows,7150,IN,223.233.78.72,Ek Tarfa,Darshan Raval,Ek Tarfa,spotify:track:64r6z0P3RnhpTGdkA7p5Os,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693674307,False
2023-09-02T17:06:21Z,windows,1210,IN,223.233.78.72,Nasamajh,Aditya Rikhari,Nasamajh,spotify:track:2oSnGQbI4tZxImmCs2c4PP,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693674314,False
2023-09-02T17:06:23Z,windows,1910,IN,223.233.78.72,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:3mUkVsovIuscQlSoMhmAZt,,,,,,,,fwdbtn,backbtn,False,True,False,1693674315,False
2023-09-02T17:10:34Z,windows,249538,IN,223.233.78.72,Nasamajh,Aditya Rikhari,Nasamajh,spotify:track:2oSnGQbI4tZxImmCs2c4PP,,,,,,,,backbtn,trackdone,False,False,False,1693674318,False
2023-09-02T17:34:19Z,windows,25821,IN,223.233.71.238,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:3mUkVsovIuscQlSoMhmAZt,,,,,,,,trackdone,logout,False,False,False,1693674569,False
2023-09-02T17:54:28Z,android,3000,IN,223.233.71.238,A miracle 3days ago,Moon Byul,The Present,spotify:track:5qKVSthaAAitawItqZjJpI,,,,,,,,appload,logout,True,False,False,1693677046,False
2023-09-03T11:12:00Z,windows,161041,IN,223.233.71.238,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,,,,,playbtn,trackdone,True,False,False,1693739294,False
2023-09-03T11:15:57Z,windows,210279,IN,223.233.71.238,Lehanga,Jass Manak,Lehanga,spotify:track:1E6EwZziD55AK437Ra0b99,,,,,,,,trackdone,trackdone,False,False,False,1693739480,False
2023-09-03T11:16:04Z,windows,6206,IN,223.233.71.238,Yadav Brand 2,Sunny Yaduvanshi,Yadav Brand 2,spotify:track:4JvziZ2kQsbzfvRQtpYfmJ,,,,,,,,trackdone,fwdbtn,False,True,False,1693739691,False
2023-09-03T11:16:19Z,windows,14590,IN,223.233.71.238,Na Ja,Pav Dharia,Na Ja,spotify:track:32LKwbmh6yVsWoRRF8DIvf,,,,,,,,fwdbtn,endplay,False,True,False,1693739699,False
2023-09-03T11:19:34Z,windows,194653,IN,223.233.71.238,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,,,,,playbtn,endplay,True,True,False,1693739714,False
2023-09-03T11:24:05Z,windows,270000,IN,223.233.71.238,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,,,,,trackdone,trackdone,False,False,False,1693739909,False
2023-09-03T11:27:00Z,windows,174285,IN,223.233.71.238,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,trackdone,trackdone,False,False,False,1693740179,False
2023-09-03T11:28:17Z,windows,77252,IN,223.233.71.238,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:3mUkVsovIuscQlSoMhmAZt,,,,,,,,trackdone,trackdone,False,False,False,1693740354,False
2023-09-03T11:29:50Z,windows,70434,IN,223.233.71.238,Kyun Dhunde - 1 Min Music,Vilen,Kyun Dhunde,spotify:track:0WUUFBKX2vlagsbYm3KUG2,,,,,,,,trackdone,trackdone,False,False,False,1693740453,False
2023-09-03T11:30:21Z,windows,29116,IN,223.233.71.238,Mujhe Peene Do,Darshan Raval,Mujhe Peene Do,spotify:track:3FbZoPzEaUBOD84l1FwFEH,,,,,,,,trackdone,fwdbtn,False,True,False,1693740524,False
2023-09-03T11:30:22Z,windows,1070,IN,223.233.71.238,Nasamajh,Aditya Rikhari,Nasamajh,spotify:track:2oSnGQbI4tZxImmCs2c4PP,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693740555,False
2023-09-03T11:34:54Z,windows,163200,IN,223.233.71.238,OOPS,King,Champagne Talk,spotify:track:20EQiQQYSyuifv6YMj64qP,,,,,,,,fwdbtn,trackdone,False,False,False,1693740556,False
2023-09-03T11:36:56Z,windows,121340,IN,223.233.71.238,Manjha,Vishal Mishra,Manjha,spotify:track:0UZLaEOSIc5kg0cc7eszqC,,,,,,,,trackdone,fwdbtn,False,True,False,1693740828,False
2023-12-12T16:00:00Z,android,3775,IN,122.161.75.49,Kesariya,Pritam,Brahmastra,spotify:track:4UMIv5jd9gK98a39BQRD9X,,,,,,,,fwdbtn,endplay,True,True,False,1702396797,False
2023-12-12T16:04:32Z,android,263184,IN,122.161.75.49,Tu hai kahan,AUR,Tu hai kahan,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,,,,,,,,playbtn,endplay,True,True,False,1702396810,False
2023-12-12T16:05:24Z,android,1816,IN,122.161.75.49,Bikhra,Abdul Hannan,Bikhra,spotify:track:0OdztoASgKBBNcAgtErk0X,,,,,,,,clickrow,endplay,False,True,False,1702397122,False
2023-12-12T16:09:52Z,android,263184,IN,122.161.75.49,Tu hai kahan,AUR,Tu hai kahan,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,,,,,,,,clickrow,trackdone,True,False,False,1702397130,False
2023-12-12T16:12:18Z,android,116717,IN,122.161.75.49,Long time no see,Taimour Baig,Long time no see,spotify:track:6V4N3h4HYD1Ask9cUTxjjg,,,,,,,,trackdone,endplay,True,True,False,1702397421,False
2023-12-12T16:18:54Z,android,397080,IN,122.161.75.49,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN,,,,,,,,clickrow,endplay,True,True,False,1702397539,False
2023-12-12T16:22:32Z,android,29340,IN,122.161.75.49,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,,,,,,,,trackdone,fwdbtn,True,True,False,1702397937,False
2023-12-12T16:24:59Z,android,593,IN,122.161.75.49,"Tum Hi Ho (From ""Aashiqui 2"")",Arijit Singh,Ultimate Love Songs - Arijit Singh,spotify:track:7ouBSPZKQpm7zQz2leJXta,,,,,,,,fwdbtn,endplay,True,True,False,1702398299,False
2023-12-12T16:27:44Z,android,163448,IN,122.161.75.49,DIN TE RAAT,Fukra Insaan,DIN TE RAAT,spotify:track:7ijIj0jqCaXS0Y76cS4hGG,,,,,,,,playbtn,endplay,True,True,False,1702398304,False
2023-12-12T16:32:37Z,android,289999,IN,122.161.75.49,Hawayein,Pritam,Jab Harry Met Sejal (Original Motion Picture Soundtrack),spotify:track:0l6g8Z8mqGbGXFOjigYetD,,,,,,,,trackdone,trackdone,True,False,False,1702398468,False
2023-12-12T16:34:17Z,android,99072,IN,122.161.75.49,"Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:7Imk0IG6S5GA5iYWkjmMW5,,,,,,,,trackdone,logout,True,False,False,1702398757,False
2023-12-13T13:42:07Z,windows,8990,IN,122.161.79.234,Yaadein (Firsts Season 3 Soundtrack),Prateeksha Srivastava,Yaadein (Firsts Season 3 Soundtrack),spotify:track:0czGDPfthHn5iEvBlIfgBD,,,,,,,,playbtn,logout,False,False,False,1702474971,False
2023-12-13T13:58:44Z,android,38940,IN,122.161.75.49,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,appload,logout,True,False,False,1702475858,False
